Date,spx,spx_ma200,spx_dist,spx_dist_s,t_trend,vix,vix_ma20,t_fear,vix_spike,freeze,hy,hy_ma20,hy_missing,t_credit,score_raw,score_s,vix_peak60,c_vix_below_25,c_vix_falling,c_hy_narrowing,stab_raw,stab_s,stab_n,kospi,kospi_ma200,kospi_dist,kospi_dist_s,kr_below_ma,kr_overheat,usdkrw,fx_chg,fx_warn,move,move_warn,move_extreme,frag_breadth,frag_credit,frag_curve,rsp_spy_chg,t10y2y,credit_widen,near_high,fragility,regime,exposure_us,ladder_days,ladder_step,shock_age,no_new_buys,exposure_kr,trading_bucket
2024-06-17,5473.2300,4826.4899,0.1340,0.1267,0.0000,12.7500,12.7135,0.0000,0.0000,0.0000,1.5200,1.4795,0.0000,0.0000,0.0000,0.0000,19.2300,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2744.1001,2581.8837,0.0628,0.0613,0.0000,0.0000,1382.2800,0.0269,0.0000,99.0700,0.0000,0.0000,1.0000,0.0000,1.0000,-0.0617,-0.4700,0.0400,1.0000,2.0000,overheated,50.0000,0,0,0,0.0000,50.0000,20.0000
2024-06-18,5487.0298,4831.3867,0.1357,0.1302,0.0000,12.3000,12.7210,0.0000,0.0000,0.0000,1.5200,1.4820,0.0000,0.0000,0.0000,0.0000,19.2300,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2763.9199,2582.9219,0.0701,0.0655,0.0000,0.0000,1379.0601,0.0190,0.0000,97.9900,0.0000,0.0000,1.0000,0.0000,1.0000,-0.0575,-0.4700,0.0500,1.0000,2.0000,overheated,50.0000,0,0,0,0.0000,50.0000,20.0000
2024-06-20,5473.1699,4836.1737,0.1317,0.1312,0.0000,13.2800,12.7920,0.0000,0.0000,0.0000,1.5400,1.4850,0.0000,0.0000,0.0000,0.0000,19.2300,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2807.6299,2584.1415,0.0865,0.0712,0.0000,0.0000,1381.1500,0.0154,0.0000,94.1400,0.0000,0.0000,1.0000,0.0000,1.0000,-0.0549,-0.4500,0.0600,1.0000,2.0000,overheated,50.0000,0,0,0,0.0000,50.0000,20.0000
2024-06-21,5464.6201,4841.0127,0.1288,0.1313,0.0000,13.2000,12.8375,0.0000,0.0000,0.0000,1.5500,1.4895,0.0000,0.0000,0.0000,0.0000,19.2300,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2784.2600,2585.1519,0.0770,0.0730,0.0000,0.0000,1391.8199,0.0208,0.0000,94.0900,0.0000,0.0000,1.0000,0.0000,1.0000,-0.0502,-0.4500,0.0900,1.0000,2.0000,overheated,50.0000,0,0,0,0.0000,50.0000,20.0000
2024-06-24,5447.8701,4845.9246,0.1242,0.1309,0.0000,13.3300,12.8655,0.0000,0.0000,0.0000,1.5300,1.4935,0.0000,0.0000,0.0000,0.0000,19.2300,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2764.7300,2586.1589,0.0690,0.0731,0.0000,0.0000,1388.3900,0.0165,0.0000,95.2000,0.0000,0.0000,1.0000,0.0000,1.0000,-0.0535,-0.4600,0.0800,1.0000,2.0000,overheated,50.0000,0,0,0,0.0000,50.0000,20.0000
2024-06-25,5469.2998,4851.0154,0.1275,0.1296,0.0000,12.8400,12.9110,0.0000,0.0000,0.0000,1.5500,1.4980,0.0000,0.0000,0.0000,0.0000,19.2300,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2774.3899,2587.2895,0.0723,0.0750,0.0000,0.0000,1386.1100,0.0135,0.0000,96.9700,0.0000,0.0000,1.0000,0.0000,1.0000,-0.0671,-0.4200,0.0900,1.0000,2.0000,overheated,50.0000,0,0,0,0.0000,50.0000,20.0000
2024-06-26,5477.8999,4856.1175,0.1280,0.1280,0.0000,12.5500,12.8925,0.0000,0.0000,0.0000,1.5500,1.5030,0.0000,0.0000,0.0000,0.0000,19.2300,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2792.0500,2588.5114,0.0786,0.0767,0.0000,0.0000,1390.8900,0.0220,0.0000,97.9100,0.0000,0.0000,1.0000,0.0000,1.0000,-0.0679,-0.3900,0.1000,1.0000,2.0000,overheated,50.0000,0,0,0,0.0000,50.0000,20.0000
2024-06-27,5482.8701,4861.0945,0.1279,0.1273,0.0000,12.2400,12.7905,0.0000,0.0000,0.0000,1.5500,1.5070,0.0000,0.0000,0.0000,0.0000,19.2300,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2784.0601,2589.6473,0.0751,0.0744,0.0000,0.0000,1393.3800,0.0225,0.0000,95.6900,0.0000,0.0000,1.0000,0.0000,1.0000,-0.0661,-0.4100,0.0800,1.0000,2.0000,overheated,50.0000,0,0,0,0.0000,50.0000,20.0000
2024-06-28,5460.4800,4866.0874,0.1222,0.1260,0.0000,12.4400,12.6890,0.0000,0.0000,0.0000,1.5500,1.5115,0.0000,0.0000,0.0000,0.0000,19.2300,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2797.8201,2590.9535,0.0798,0.0750,0.0000,0.0000,1386.9500,0.0120,0.0000,98.5900,0.0000,0.0000,1.0000,0.0000,1.0000,-0.0617,-0.3500,0.0900,1.0000,2.0000,overheated,50.0000,0,0,0,0.0000,50.0000,20.0000
2024-07-01,5475.0898,4871.1257,0.1240,0.1259,0.0000,12.2200,12.6540,0.0000,0.0000,0.0000,1.5500,1.5160,0.0000,0.0000,0.0000,0.0000,19.2300,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2804.3101,2592.3015,0.0818,0.0775,0.0000,0.0000,1380.2900,0.0034,0.0000,106.2300,0.0000,0.0000,1.0000,0.0000,1.0000,-0.0731,-0.2900,0.0900,1.0000,2.0000,overheated,50.0000,0,0,0,0.0000,50.0000,20.0000
2024-07-02,5509.0098,4876.1452,0.1298,0.1264,0.0000,12.0300,12.6000,0.0000,0.0000,0.0000,1.5600,1.5205,0.0000,0.0000,0.0000,0.0000,19.2300,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2780.8601,2593.3414,0.0723,0.0775,0.0000,0.0000,1383.4200,0.0010,0.0000,107.5100,0.0000,0.0000,1.0000,0.0000,1.0000,-0.0711,-0.3100,0.0900,1.0000,2.0000,overheated,50.0000,0,0,0,0.0000,50.0000,20.0000
2024-07-03,5537.0200,4881.5787,0.1343,0.1276,0.0000,12.0900,12.5465,0.0000,0.0000,0.0000,1.5300,1.5225,0.0000,0.0000,0.0000,0.0000,19.2300,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2794.0100,2594.3050,0.0770,0.0772,0.0000,0.0000,1383.4200,0.0092,0.0000,102.8300,0.0000,0.0000,1.0000,0.0000,1.0000,-0.0771,-0.3500,0.0400,1.0000,2.0000,overheated,50.0000,0,0,0,0.0000,50.0000,20.0000
2024-07-05,5567.1899,4887.1470,0.1391,0.1299,0.0000,12.4800,12.5390,0.0000,0.0000,0.0000,1.5600,1.5240,0.0000,0.0000,0.0000,0.0000,19.2300,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2862.2300,2595.7426,0.1027,0.0827,0.0000,0.0000,1380.2500,0.0048,0.0000,98.7800,0.0000,0.0000,1.0000,0.0000,1.0000,-0.0854,-0.3200,0.0300,1.0000,2.0000,overheated,50.0000,0,0,0,0.0000,50.0000,20.0000
2024-07-08,5572.8501,4892.7915,0.1390,0.1332,0.0000,12.3700,12.5285,0.0000,0.0000,0.0000,1.5400,1.5260,0.0000,0.0000,0.0000,0.0000,19.2300,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2857.7600,2597.2353,0.1003,0.0868,0.0000,0.0000,1376.5699,0.0057,0.0000,97.9600,0.0000,0.0000,1.0000,0.0000,1.0000,-0.0781,-0.3400,0.0400,1.0000,2.0000,overheated,50.0000,0,0,0,0.0000,50.0000,20.0000
2024-07-09,5576.9800,4898.6654,0.1385,0.1361,0.0000,12.5100,12.5430,0.0000,0.0000,0.0000,1.5600,1.5310,0.0000,0.0000,0.0000,0.0000,19.2300,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2867.3799,2598.7735,0.1034,0.0911,0.0000,0.0000,1382.7500,0.0128,0.0000,95.6200,0.0000,0.0000,1.0000,0.0000,1.0000,-0.0730,-0.3200,0.1000,1.0000,2.0000,overheated,50.0000,0,0,0,0.0000,50.0000,20.0000
2024-07-10,5633.9102,4905.1850,0.1486,0.1399,0.0000,12.8500,12.5485,0.0000,0.0000,0.0000,1.5600,1.5360,0.0000,0.0000,0.0000,0.0000,19.2300,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2867.9900,2600.5386,0.1028,0.0972,0.0000,0.0000,1382.4200,0.0024,0.0000,92.9700,0.0000,0.0000,1.0000,0.0000,1.0000,-0.0726,-0.3400,0.1000,1.0000,2.0000,overheated,50.0000,0,0,0,0.0000,50.0000,20.0000
2024-07-11,5584.5400,4911.5074,0.1370,0.1404,0.0000,12.9200,12.5520,0.0000,0.0000,0.0000,1.5800,1.5410,0.0000,0.0000,0.0000,0.0000,18.7100,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2891.3501,2602.4547,0.1110,0.1040,0.0000,0.0000,1382.9900,0.0066,0.0000,89.6700,0.0000,0.0000,1.0000,0.0000,1.0000,-0.0569,-0.3000,0.1000,1.0000,2.0000,overheated,50.0000,0,0,0,0.0000,50.0000,20.0000
2024-07-12,5615.3501,4917.8969,0.1418,0.1410,0.0000,12.4600,12.5730,0.0000,0.0000,0.0000,1.5800,1.5460,0.0000,0.0000,0.0000,0.0000,18.7100,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2857.0000,2604.2609,0.0970,0.1029,0.0000,0.0000,1371.2700,-0.0044,0.0000,86.7900,0.0000,0.0000,1.0000,0.0000,1.0000,-0.0510,-0.2700,0.1000,1.0000,2.0000,overheated,50.0000,0,0,0,0.0000,50.0000,20.0000
2024-07-15,5631.2202,4924.6854,0.1435,0.1419,0.0000,13.1200,12.6320,0.0000,0.0000,0.0000,1.5800,1.5495,0.0000,0.0000,0.0000,0.0000,18.7100,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2860.9199,2606.2507,0.0977,0.1024,0.0000,0.0000,1374.1100,0.0027,0.0000,94.5000,0.0000,0.0000,1.0000,0.0000,1.0000,-0.0562,-0.2100,0.0700,1.0000,2.0000,overheated,50.0000,0,0,0,0.0000,50.0000,20.0000
2024-07-16,5667.2002,4931.6488,0.1491,0.1440,0.0000,13.1900,12.6585,0.0000,0.0000,0.0000,1.5600,1.5510,0.0000,0.0000,0.0000,0.0000,18.7100,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2866.0901,2608.2558,0.0989,0.1015,0.0000,0.0000,1383.6899,0.0072,0.0000,93.8700,0.0000,0.0000,1.0000,0.0000,1.0000,-0.0462,-0.2600,0.0300,1.0000,2.0000,overheated,50.0000,0,0,0,0.0000,50.0000,20.0000
2024-07-17,5588.2700,4938.0917,0.1317,0.1406,0.0000,14.4800,12.7450,0.0000,0.0000,0.0000,1.5600,1.5530,0.0000,0.0000,0.0000,0.0000,16.9400,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2843.2900,2610.1469,0.0893,0.0988,0.0000,0.0000,1382.6400,0.0003,0.0000,91.0000,0.0000,0.0000,1.0000,0.0000,1.0000,-0.0486,-0.2600,0.0400,1.0000,2.0000,overheated,50.0000,0,0,0,0.0000,50.0000,20.0000
2024-07-18,5544.5898,4944.3744,0.1214,0.1375,0.0000,15.9300,12.9265,0.0000,0.0000,0.0000,1.5700,1.5555,0.0000,0.0000,0.0000,0.0000,15.9700,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2824.3501,2611.9433,0.0813,0.0929,0.0000,0.0000,1378.6500,-0.0003,0.0000,91.9700,0.0000,0.0000,1.0000,0.0000,1.0000,-0.0480,-0.2600,0.0500,1.0000,2.0000,overheated,50.0000,0,0,0,0.0000,50.0000,20.0000
2024-07-19,5505.0000,4950.4574,0.1120,0.1315,0.0000,16.5200,13.0885,0.0000,0.0000,0.0000,1.5700,1.5570,0.0000,0.0000,0.0000,0.0000,16.5200,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2795.4600,2613.5952,0.0696,0.0874,0.0000,0.0000,1385.2400,0.0030,0.0000,94.2900,0.0000,0.0000,1.0000,0.0000,1.0000,-0.0453,-0.2400,0.0300,1.0000,2.0000,overheated,50.0000,0,0,0,0.0000,50.0000,20.0000
2024-07-22,5564.4102,4957.1322,0.1225,0.1273,0.0000,14.9100,13.1740,0.0000,0.0000,0.0000,1.5800,1.5585,0.0000,0.0000,0.0000,0.0000,16.5200,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2763.5100,2615.0874,0.0568,0.0792,0.0000,0.0000,1388.8101,-0.0022,0.0000,94.4500,0.0000,0.0000,1.0000,0.0000,1.0000,-0.0493,-0.2400,0.0300,1.0000,2.0000,overheated,50.0000,0,0,0,0.0000,50.0000,20.0000
2024-07-23,5555.7402,4963.5922,0.1193,0.1214,0.0000,14.7200,13.2435,0.0000,0.0000,0.0000,1.5900,1.5615,0.0000,0.0000,0.0000,0.0000,16.5200,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2774.2900,2616.9304,0.0601,0.0714,0.0000,0.0000,1387.1000,-0.0009,0.0000,95.0400,0.0000,0.0000,1.0000,0.0000,1.0000,-0.0528,-0.1500,0.0600,1.0000,2.0000,overheated,50.0000,0,0,0,0.0000,50.0000,20.0000
2024-07-24,5427.1299,4969.4369,0.0921,0.1135,0.0000,18.0400,13.5035,0.0000,0.0000,0.0000,1.6500,1.5665,0.0000,0.0000,0.0000,0.0000,18.0400,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2758.7100,2618.7060,0.0535,0.0643,0.0000,0.0000,1384.5699,-0.0011,0.0000,94.8100,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0336,-0.0900,0.1000,0.0000,1.0000,overheated,50.0000,0,0,0,0.0000,50.0000,20.0000
2024-07-25,5399.2202,4974.8905,0.0853,0.1062,0.0000,18.4600,13.7990,0.0000,0.0000,0.0000,1.6200,1.5700,0.0000,0.0000,0.0000,0.0000,18.4600,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2710.6499,2620.2156,0.0345,0.0549,0.0000,0.0000,1382.6500,-0.0059,0.0000,99.0800,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0307,-0.1400,0.0700,0.0000,1.0000,overheated,50.0000,0,0,0,0.0000,50.0000,20.0000
2024-07-26,5459.1001,4980.5077,0.0961,0.1031,0.0000,16.3900,14.0065,0.0000,0.0000,0.0000,1.6500,1.5750,0.0000,0.0000,0.0000,0.0000,18.4600,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2731.8999,2621.8314,0.0420,0.0494,0.0000,0.0000,1381.4301,-0.0086,0.0000,97.7600,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0291,-0.1600,0.1000,0.0000,1.0000,overheated,50.0000,0,0,0,0.0000,50.0000,20.0000
2024-07-29,5463.5400,4986.0342,0.0958,0.0977,0.0000,16.6000,14.2145,0.0000,0.0000,0.0000,1.6600,1.5805,0.0000,0.0000,0.0000,0.0000,18.4600,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2765.5300,2623.6462,0.0541,0.0488,0.0000,0.0000,1382.0900,-0.0035,0.0000,98.6500,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0282,-0.1900,0.1100,0.0000,1.0000,overheated,50.0000,0,0,0,0.0000,50.0000,20.0000
2024-07-30,5436.4399,4991.3316,0.0892,0.0917,0.0000,17.6900,14.4880,0.0000,0.0000,0.0000,1.6500,1.5855,0.0000,0.0000,0.0000,0.0000,18.4600,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2738.1899,2625.0867,0.0431,0.0454,0.0000,0.0000,1381.3600,0.0008,0.0000,100.4200,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0155,-0.2000,0.1000,0.0000,1.0000,overheated,50.0000,0,0,0,0.0000,50.0000,20.0000
2024-07-31,5522.2998,4997.1951,0.1051,0.0943,0.0000,16.3600,14.7045,0.0000,0.0000,0.0000,1.6800,1.5915,0.0000,0.0000,0.0000,0.0000,18.4600,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2770.6899,2626.5411,0.0549,0.0457,0.0000,0.0000,1383.5000,0.0001,0.0000,99.4100,0.0000,0.0000,1.0000,0.0000,1.0000,-0.0215,-0.2000,0.1200,1.0000,2.0000,overheated,50.0000,0,0,0,0.0000,50.0000,20.0000
2024-08-01,5446.6802,5002.7896,0.0887,0.0950,0.0000,18.5900,15.0295,0.0000,0.0000,0.0000,1.7100,1.6005,0.0000,0.0000,0.0000,0.0000,18.5900,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2777.6799,2628.1487,0.0569,0.0502,0.0000,0.0000,1367.9200,-0.0112,0.0000,101.8200,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0159,-0.1700,0.1800,0.0000,1.0000,overheated,50.0000,0,0,0,0.0000,50.0000,20.0000
2024-08-02,5346.5601,5007.6542,0.0677,0.0893,0.0000,23.3900,15.5750,0.0000,0.0000,0.0000,1.8000,1.6125,0.0000,0.0000,0.0000,0.0000,23.3900,1.0000,0.0000,1.0000,2.0000,2.8000,3.0000,2676.1899,2629.3485,0.0178,0.0454,0.0000,0.0000,1368.9700,-0.0082,0.0000,112.2600,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0162,-0.0800,0.2400,0.0000,1.0000,overheated,50.0000,0,0,0,0.0000,50.0000,20.0000
2024-08-05,5186.3301,5011.7199,0.0348,0.0771,0.0000,38.5700,16.8850,1.0000,1.0000,1.0000,1.8500,1.6280,0.0000,0.0000,1.0000,0.2000,38.5700,0.0000,0.0000,1.0000,1.0000,2.4000,2.0000,2441.5500,2629.2554,-0.0714,0.0203,0.0000,0.0000,1357.1700,-0.0141,0.0000,121.2200,1.0000,0.0000,0.0000,0.0000,1.0000,-0.0103,-0.1100,0.3100,0.0000,1.0000,uptrend,50.0000,0,0,0,1.0000,50.0000,10.0000
2024-08-06,5240.0298,5016.3470,0.0446,0.0682,0.0000,27.7100,17.6450,1.0000,0.0000,1.0000,1.7800,1.6390,0.0000,0.0000,1.0000,0.4000,38.5700,0.0000,0.0000,1.0000,1.0000,2.0000,2.0000,2522.1499,2629.5531,-0.0408,0.0035,0.0000,0.0000,1367.4000,-0.0111,0.0000,119.2400,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0118,-0.0900,0.2200,0.0000,1.0000,uptrend,50.0000,0,0,0,1.0000,50.0000,10.0000
2024-08-07,5199.5000,5020.9545,0.0356,0.0543,0.0000,27.8500,18.3950,1.0000,0.0000,1.0000,1.8000,1.6510,0.0000,0.0000,1.0000,0.6000,38.5700,0.0000,0.0000,1.0000,1.0000,1.6000,2.0000,2568.4099,2630.3162,-0.0235,-0.0122,1.0000,0.0000,1370.3101,-0.0088,0.0000,112.6900,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0125,-0.0400,0.2400,0.0000,1.0000,uptrend,50.0000,0,0,0,1.0000,35.0000,10.0000
2024-08-08,5319.3101,5026.4303,0.0583,0.0482,0.0000,23.7900,18.9385,0.0000,0.0000,1.0000,1.7800,1.6610,0.0000,0.0000,0.0000,0.6000,38.5700,1.0000,0.0000,1.0000,2.0000,1.4000,1.0000,2556.7300,2631.2248,-0.0283,-0.0293,1.0000,0.0000,1375.3300,-0.0055,0.0000,110.4200,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0170,-0.0500,0.2000,0.0000,1.0000,uptrend,50.0000,0,0,0,1.0000,35.0000,10.0000
2024-08-09,5344.1602,5032.0659,0.0620,0.0471,0.0000,20.3700,19.3340,0.0000,0.0000,1.0000,1.7700,1.6705,0.0000,0.0000,0.0000,0.6000,38.5700,1.0000,0.0000,1.0000,2.0000,1.4000,1.0000,2588.4299,2632.3819,-0.0167,-0.0362,1.0000,0.0000,1373.7600,0.0018,0.0000,108.2600,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0187,-0.1100,0.1900,0.0000,1.0000,uptrend,50.0000,0,0,0,1.0000,35.0000,10.0000
2024-08-12,5344.3901,5037.5494,0.0609,0.0523,0.0000,20.7100,19.7135,0.0000,0.0000,0.0000,1.7800,1.6805,0.0000,0.0000,0.0000,0.4000,38.5700,1.0000,0.0000,1.0000,2.0000,1.6000,2.0000,2618.3000,2633.5558,-0.0058,-0.0230,1.0000,0.0000,1363.8400,-0.0075,0.0000,118.2600,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0196,-0.1100,0.2000,0.0000,1.0000,uptrend,65.0000,0,0,0,0.0000,50.0000,20.0000
2024-08-13,5434.4302,5043.7877,0.0775,0.0588,0.0000,18.1200,19.9600,0.0000,0.0000,0.0000,1.8000,1.6925,0.0000,0.0000,0.0000,0.2000,38.5700,1.0000,1.0000,1.0000,3.0000,2.0000,2.0000,2621.5000,2634.8475,-0.0051,-0.0159,1.0000,0.0000,1369.5400,-0.0102,0.0000,118.4400,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0249,-0.0800,0.2400,0.0000,1.0000,uptrend,65.0000,0,0,0,0.0000,50.0000,20.0000
2024-08-14,5455.2100,5050.3776,0.0802,0.0678,0.0000,16.1900,20.0455,0.0000,0.0000,0.0000,1.7400,1.7015,0.0000,0.0000,0.0000,0.0000,38.5700,1.0000,1.0000,1.0000,3.0000,2.4000,2.0000,2644.5000,2636.5746,0.0030,-0.0106,1.0000,0.0000,1362.1700,-0.0148,0.0000,106.3400,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0260,-0.1100,0.1800,0.0000,1.0000,uptrend,65.0000,0,0,0,0.0000,50.0000,20.0000
2024-08-15,5543.2202,5057.5069,0.0960,0.0753,0.0000,15.2300,20.0105,0.0000,0.0000,0.0000,1.6800,1.7070,0.0000,0.0000,0.0000,0.0000,38.5700,1.0000,1.0000,1.0000,3.0000,2.6000,3.0000,2644.5000,2638.2830,0.0024,-0.0044,1.0000,0.0000,1355.7100,-0.0166,0.0000,103.7400,0.0000,0.0000,1.0000,0.0000,1.0000,-0.0275,-0.1600,0.1100,1.0000,2.0000,uptrend,65.0000,0,0,0,0.0000,50.0000,20.0000
2024-08-16,5554.2500,5064.4440,0.0967,0.0823,0.0000,14.8000,19.9245,0.0000,0.0000,0.0000,1.6900,1.7130,0.0000,0.0000,0.0000,0.0000,38.5700,1.0000,1.0000,1.0000,3.0000,2.8000,3.0000,2697.2300,2640.2164,0.0216,0.0032,0.0000,0.0000,1363.5100,-0.0157,0.0000,102.8100,0.0000,0.0000,1.0000,0.0000,1.0000,-0.0246,-0.1700,0.1200,1.0000,2.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2024-08-19,5608.2500,5071.5163,0.1058,0.0912,0.0000,14.6500,19.9115,0.0000,0.0000,0.0000,1.6800,1.7180,0.0000,0.0000,0.0000,0.0000,38.5700,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2674.3601,2642.1983,0.0122,0.0068,0.0000,0.0000,1348.9800,-0.0287,0.0000,110.1300,0.0000,0.0000,1.0000,0.0000,1.0000,-0.0255,-0.2000,0.1000,1.0000,2.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2024-08-20,5597.1201,5078.3126,0.1022,0.0962,0.0000,15.8800,19.9695,0.0000,0.0000,0.0000,1.6900,1.7230,0.0000,0.0000,0.0000,0.0000,38.5700,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2696.6299,2644.1736,0.0198,0.0118,0.0000,0.0000,1330.8800,-0.0405,0.0000,111.5700,0.0000,0.0000,1.0000,0.0000,1.0000,-0.0212,-0.1700,0.1000,1.0000,2.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2024-08-21,5620.8501,5084.8279,0.1054,0.1012,0.0000,16.2700,19.8810,0.0000,0.0000,0.0000,1.6900,1.7250,0.0000,0.0000,0.0000,0.0000,38.5700,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2701.1299,2645.9637,0.0208,0.0154,0.0000,0.0000,1327.5800,-0.0412,0.0000,111.3800,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0177,-0.1300,0.0400,1.0000,1.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2024-08-22,5570.6401,5090.8894,0.0942,0.1009,0.0000,17.5500,19.8355,0.0000,0.0000,0.0000,1.7000,1.7290,0.0000,0.0000,0.0000,0.0000,38.5700,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2707.6699,2647.6603,0.0227,0.0194,0.0000,0.0000,1333.6600,-0.0354,0.0000,108.5000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0052,-0.1300,0.0800,1.0000,1.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2024-08-23,5634.6099,5097.2326,0.1054,0.1026,0.0000,15.8600,19.8090,0.0000,0.0000,0.0000,1.7000,1.7315,0.0000,0.0000,0.0000,0.0000,38.5700,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2701.6899,2648.6569,0.0200,0.0191,0.0000,0.0000,1339.5400,-0.0303,0.0000,105.6300,0.0000,0.0000,0.0000,0.0000,1.0000,0.0016,-0.0900,0.0500,1.0000,1.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2024-08-26,5616.8398,5103.4249,0.1006,0.1016,0.0000,16.1500,19.7865,0.0000,0.0000,0.0000,1.7000,1.7335,0.0000,0.0000,0.0000,0.0000,38.5700,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2698.0100,2649.9272,0.0181,0.0203,0.0000,0.0000,1323.8800,-0.0421,0.0000,106.6600,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0074,-0.0900,0.0400,1.0000,1.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2024-08-27,5625.7998,5109.6400,0.1010,0.1013,0.0000,15.4300,19.6735,0.0000,0.0000,0.0000,1.7100,1.7365,0.0000,0.0000,0.0000,0.0000,38.5700,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2689.2500,2651.2653,0.0143,0.0192,0.0000,0.0000,1326.6400,-0.0396,0.0000,109.2200,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0123,0.0000,0.0600,1.0000,1.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2024-08-28,5592.1802,5115.8641,0.0931,0.0989,0.0000,17.1100,19.7110,0.0000,0.0000,0.0000,1.7100,1.7380,0.0000,0.0000,0.0000,0.0000,38.5700,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2689.8301,2652.5791,0.0140,0.0178,0.0000,0.0000,1326.3600,-0.0413,0.0000,108.7600,0.0000,0.0000,0.0000,0.0000,1.0000,-0.0032,0.0100,0.0300,1.0000,1.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
2024-08-29,5591.9600,5121.7477,0.0918,0.0984,0.0000,15.6500,19.5640,0.0000,0.0000,0.0000,1.6900,1.7370,0.0000,0.0000,0.0000,0.0000,38.5700,1.0000,1.0000,1.0000,3.0000,3.0000,3.0000,2662.2800,2653.8422,0.0032,0.0139,0.0000,0.0000,1336.6899,-0.0228,0.0000,106.7000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0046,0.0000,-0.0200,1.0000,1.0000,uptrend,65.0000,0,0,0,0.0000,65.0000,20.0000
